,product_name,selling_price,actual_price,average_rating,rating_and_rivew,resolution,refresh_rate,hdmi_usb,speaker,warranty,exchange_offer
0,Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,"₹5,999","₹10,192",3.5,4 Ratings & 0 Reviews,HD Ready 1366*768 Pixels,60 Hz Refresh Rate,1 x HDMI | 1 x USB,20 WATT Speaker Output,1 Year Manufacturer Warranty,Bank Offer
93,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x779 Pixels,60 Hz Refresh Rate,13 x HDMI | 13 x USB,24W x 13 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
94,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x800 Pixels,60 Hz Refresh Rate,34 x HDMI | 34 x USB,24W x 34 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
95,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x806 Pixels,60 Hz Refresh Rate,40 x HDMI | 40 x USB,24W x 40 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
96,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x807 Pixels,60 Hz Refresh Rate,41 x HDMI | 41 x USB,24W x 41 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
97,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x808 Pixels,60 Hz Refresh Rate,42 x HDMI | 42 x USB,24W x 42 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
98,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x770 Pixels,60 Hz Refresh Rate,4 x HDMI | 4 x USB,24W x 4 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
99,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x790 Pixels,60 Hz Refresh Rate,24 x HDMI | 24 x USB,24W x 24 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
100,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x769 Pixels,60 Hz Refresh Rate,3 x HDMI | 3 x USB,24W x 3 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
101,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x817 Pixels,60 Hz Refresh Rate,51 x HDMI | 51 x USB,24W x 51 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
102,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x787 Pixels,60 Hz Refresh Rate,21 x HDMI | 21 x USB,24W x 21 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
103,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x792 Pixels,60 Hz Refresh Rate,26 x HDMI | 26 x USB,24W x 26 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
104,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x811 Pixels,60 Hz Refresh Rate,45 x HDMI | 45 x USB,24W x 45 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
105,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x771 Pixels,60 Hz Refresh Rate,5 x HDMI | 5 x USB,24W x 5 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
106,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x783 Pixels,60 Hz Refresh Rate,17 x HDMI | 17 x USB,24W x 17 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
107,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x780 Pixels,60 Hz Refresh Rate,14 x HDMI | 14 x USB,24W x 14 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
108,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x811 Pixels,60 Hz Refresh Rate,45 x HDMI | 45 x USB,24W x 45 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
109,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x799 Pixels,60 Hz Refresh Rate,33 x HDMI | 33 x USB,24W x 33 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
110,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x812 Pixels,60 Hz Refresh Rate,46 x HDMI | 46 x USB,24W x 46 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
111,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x772 Pixels,60 Hz Refresh Rate,6 x HDMI | 6 x USB,24W x 6 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
112,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x794 Pixels,60 Hz Refresh Rate,28 x HDMI | 28 x USB,24W x 28 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
113,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x774 Pixels,60 Hz Refresh Rate,8 x HDMI | 8 x USB,24W x 8 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
114,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,24W x 2 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
115,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x806 Pixels,60 Hz Refresh Rate,40 x HDMI | 40 x USB,24W x 40 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
116,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x797 Pixels,60 Hz Refresh Rate,31 x HDMI | 31 x USB,24W x 31 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
117,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x779 Pixels,60 Hz Refresh Rate,13 x HDMI | 13 x USB,24W x 13 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
118,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x800 Pixels,60 Hz Refresh Rate,34 x HDMI | 34 x USB,24W x 34 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
119,kinger 81 cm (32 inch) Full HD LED Smart Android TV,"₹12,369","₹22,490",0,0,Full HD 1366x806 Pixels,60 Hz Refresh Rate,40 x HDMI | 40 x USB,24W x 40 Speaker Output,1 Year Manufacturing Warranty by KINGER,Bank Offer
120,Micromax 81 cm (32 inch) HD Ready LED TV,"₹12,399","₹23,999",4.3,"15,991 Ratings & 3,007 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate for a blur-free picture quality,1 x HDMI | 2 x USB,20 W Speaker Output for rich & powerful sound,1 Year Warranty,Bank Offer
121,realme NEO 80 cm (32 inch) HD Ready LED Smart TV,"₹12,499","₹21,999",4.3,"26,002 Ratings & 2,288 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Warranty on Product and 2 Years Warranty on the Display Panel,Lowest Price in 15 days
122,Sansui 80 cm (32 inch) HD Ready LED Smart TV,"₹12,499","₹14,990",4.2,561 Ratings & 39 Reviews,HD Ready 1366 x 768 Pixels,50 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive and 1 Year Additional Warranty on LED Panel,0
123,Coocaa 81 cm (32 inch) HD Ready LED Smart TV with YouTube,"₹12,499","₹25,990",4.2,"14,794 Ratings & 2,321 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1 Year Domestic Warranty,"Upto ₹8,000 Off on Exchange"
124,aironova SMART LED TV 80 cm (32 inch) HD Ready LED Smart TV,"₹12,599","₹19,999",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,10W x 2 Speaker Output,,Bank Offer
125,Adsun 98.9 cm (39 inch) HD Ready LED Smart TV,"₹12,649","₹22,999",3.8,"6,532 Ratings & 897 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product,Bank Offer
126,TCL 79.97 cm (32 inch) HD Ready LED TV,"₹12,990","₹22,990",4.3,358 Ratings & 29 Reviews,HD Ready 720p Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,NO Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,Bank Offer
127,Nacson Series 8 80 cm (32 inch) HD Ready LED Smart TV,"₹12,990","₹25,990",4.3,35 Ratings & 6 Reviews,HD Ready 1366 x 768 Pixels,100 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,,Bank Offer
128,Hyundai 80 cm (32 inch) HD Ready LED Smart TV,"₹12,990","₹22,990",4.2,27 Ratings & 6 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
129,Hisense E4G Series 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X,"₹12,990","₹24,990",4.2,165 Ratings & 22 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
130,Compaq HUEQ W32S 80 cm (32 inch) HD Ready LED Smart Android TV,"₹12,999","₹21,999",4.4,196 Ratings & 43 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
131,Micromax 80 cm (32 inch) HD Ready LED Smart Android TV,"₹12,999","₹24,990",3.9,330 Ratings & 29 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
132,Thomson 9A Series 80 cm (32 inch) HD Ready LED Smart Android TV with Bezel Less Display,"₹12,999","₹15,499",4.3,"8,761 Ratings & 1,999 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
133,iFFALCON F52 79.97 cm (32 inch) HD Ready LED Smart Android TV,"₹12,999","₹26,990",4.1,164 Ratings & 29 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,16 W Speaker Output,1 Year Warranty on Product,"Upto ₹11,000 Off on Exchange"
134,Sansui Prime Series 80 cm (32 inch) HD Ready LED TV,"₹13,290","₹17,990",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and Additional 1 Year on Panel,Bank Offer
135,Sansui 80 cm (32 inch) HD Ready LED Smart TV,"₹13,489","₹19,990",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 Speaker Output,,Bank Offer
136,Croma 80 cm (32 inch) HD Ready LED Smart TV,"₹13,490","₹25,000",3.9,38 Ratings & 3 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 Speaker Output,1 Year Standard Comprehensive Manufacturer Warranty from Croma,Bank Offer
137,Hyundai 80 cm (32 inch) HD Ready LED Smart TV,"₹13,490","₹23,990",4.9,8 Ratings & 2 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
138,Sansui Prime Series 80 cm (32 inch) HD Ready LED Smart TV,"₹13,499","₹20,990",4,7 Ratings & 0 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and Additional 1 Year on Panel,Bank Offer
139,Blaupunkt Cybersound 80 cm (32 inch) HD Ready LED Smart Android TV with 40W Speaker,"₹13,499","₹19,499",4.4,"6,872 Ratings & 1,583 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,Blaupunkt Cybersound 80 cm (32 inch) HD Ready LED Smart Android TV with 40W Speaker,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
140,HUIDI 98 cm (40 inch) HD Ready LED Smart TV,"₹13,499","₹27,999",4,"4,837 Ratings & 555 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,,Bank Offer
141,Hyundai 80 cm (32 inch) HD Ready LED Smart TV,"₹13,990","₹26,990",4.8,4 Ratings & 2 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
142,Hisense A4G Series 80 cm (32 inch) HD Ready LED Smart TV,"₹13,990","₹24,990",4.7,13 Ratings & 4 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
143,VG 80 cm (32 inch) HD Ready LED Smart TV,"₹13,990","₹16,290",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,24 W Speaker Output,2 Years of Manufacturer Comprehensive Warranty from the Date of Purchase,Bank Offer
144,Croma 98 cm (39 inch) HD Ready LED TV,"₹13,990","₹30,000",3.9,102 Ratings & 10 Reviews,HD Ready 1366 x 786 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 Speaker Output,1 Year Standard Comprehensive Manufacturer Warranty from Croma,Bank Offer
145,InnoQ Super Bright 102 cm (40 inch) Full HD LED Smart TV with With Pixel Boost Engine & Thunder Audio ...,"₹13,990","₹35,990",4,400 Ratings & 67 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,1 x HDMI | 2 x USB,20 W Speaker Output,1 Year Limited Domestic Warranty,Bank Offer
146,JVC 80 cm (32 inch) HD Ready LED Smart TV,"₹13,990","₹15,990",0,0,HD Ready 1366x768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,12W x 2 Speaker Output,1 Year Manufacturer Comprehensive Warranty from the date of purchase.,Bank Offer
147,acer Frameless 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio,"₹13,999","₹22,990",4.4,"5,375 Ratings & 884 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
148,ONIDA 80 cm (32 inch) HD Ready LED Smart TV,"₹13,999","₹23,490",4.4,584 Ratings & 101 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
149,Sansui 80 cm (32 inch) HD Ready LED Smart Android TV with Android 11 (Midnight Black) (2021 Model),"₹13,999","₹20,990",4.2,732 Ratings & 75 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 Speaker Output,,"Upto ₹8,000 Off on Exchange"
150,acer P Series 80 cm (32 inch) HD Ready LED Smart Android TV,"₹13,999","₹19,990",4.4,"1,722 Ratings & 265 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
151,Sansui Prime Series 80 cm (32 inch) HD Ready LED Smart TV with Bezel-less Design (BLACK) (2021 Model),"₹13,999","₹19,999",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty,Bank Offer
152,TOSHIBA E35KP 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X (2022 Model),"₹14,490","₹24,990",4.4,373 Ratings & 81 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 w Speaker Output 20,1 Year Warranty on Product From Toshiba,"Upto ₹8,000 Off on Exchange"
153,OnePlus Y1 80 cm (32 inch) HD Ready LED Smart Android TV,"₹14,499","₹19,999",4.3,"1,00,548 Ratings & 9,123 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year on Panel Provided By the Manufacturer From Date of Purchase,"Upto ₹13,150 Off on Exchange"
154,BPL 80 cm (32 inch) HD Ready LED Smart Android TV,"₹14,499","₹27,000",4.3,17 Ratings & 2 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,18W X 2 W Speaker Output,,Bank Offer
155,Dyanora 100 cm (40 inch) HD Ready LED Smart TV,"₹14,549","₹23,999",4.1,475 Ratings & 68 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty from the Date of Purchase,Bank Offer
156,Candes 102 cm (40 inch) Full HD LED Smart Android TV,"₹14,590","₹29,990",4,479 Ratings & 91 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 Speaker Output,1 Year Candes Domestic Warranty,Bank Offer
157,TCL S6500 Series 79.97 cm (32 inch) HD Ready LED Smart Android TV,"₹14,990","₹29,990",4.3,"1,369 Ratings & 138 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,16 W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹13,050 Off on Exchange"
158,JVC 80 cm (32 inch) HD Ready LED Smart TV,"₹14,990","₹17,490",0,0,HD Ready 1366x768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,12W x 2 Speaker Output,2 Year Manufacturer Comprehensive Warranty from the date of purchase.,Bank Offer
159,SAMSUNG 80 cm (32 inch) HD Ready LED TV,"₹14,999","₹28,890",4.3,"24,838 Ratings & 4,257 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate for a blur-free picture quality,2 x HDMI | 1 x USB,10 W Speaker Output for optimal sound,1 Year Standard Warranty and 1 Year Warranty on Panel from Samsung,Bank Offer
160,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"₹14,999",0,4.4,"6,62,910 Ratings & 67,196 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product and Additional 1 Year Warranty on Panel,Bank Offer
161,SAMSUNG Series 4 59 cm (24 inch) HD Ready LED TV,"₹15,200",0,4.2,"11,881 Ratings & 1,983 Reviews",HD Ready 1366 x 768 Pixels,50 Hz Refresh Rate,2 x HDMI | 2 x USB,10 W Speaker Output,1 Year Comprehensive Warranty,Bank Offer
162,SAMSUNG 80 cm (32 inch) HD Ready LED TV,"₹15,290","₹16,400",4.3,"6,989 Ratings & 668 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and 1 Year Additional on Panel,"Upto ₹11,000 Off on Exchange"
163,Haier 80 cm (32 inch) HD Ready LED Smart Android TV,"₹15,490","₹20,990",4.1,7 Ratings & 0 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1Year Warranty Provided by the Manufacturer from Date of Purchase,Bank Offer
164,realme 80 cm (32 inch) HD Ready LED Smart Android TV,"₹15,499","₹17,999",4.3,"1,96,750 Ratings & 22,646 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,"1 Year Domestic Warranty, 2 Years on Panel","Upto ₹8,000 Off on Exchange"
165,Xiaomi 5A 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio (2022 Model),"₹15,499","₹24,999",4.3,"2,897 Ratings & 282 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product and 2 Years for Panel,"Upto ₹8,000 Off on Exchange"
166,Nacson 102 cm (40 inch) Full HD LED Smart TV,"₹15,990","₹34,990",3.6,7 Ratings & 0 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,,Bank Offer
167,PHILIPS Slim 80 cm (32 inch) HD Ready LED TV,"₹15,990","₹19,990",4.1,119 Ratings & 15 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,16W Speaker Output,2 Years Warranty,Bank Offer
168,JVC 80 cm (32 inch) HD Ready LED Smart TV,"₹15,990","₹18,890",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,12W x 2 Speaker Output,2 Year 6 Months of Manufacturer Comprehensive Warranty from the date of purchase.,Bank Offer
169,Croma 80 cm (32 inch) HD Ready LED Smart Android TV,"₹15,990","₹30,000",3.9,11 Ratings & 2 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 Speaker Output,3 Years Comprehensive Warranty,Bank Offer
170,Nacson 102 cm (40 inch) Full HD LED Smart TV,"₹15,990","₹34,990",3.6,7 Ratings & 0 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,,Bank Offer
171,TCL S5200 79.97 cm (32 inch) HD Ready LED Smart Android TV,"₹15,990","₹29,990",4.6,28 Ratings & 5 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,16 rms Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
172,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"₹15,999","₹19,999",4.4,"6,62,910 Ratings & 67,196 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product and Additional 1 Year Warranty on Panel,"Upto ₹8,000 Off on Exchange"
173,Infinix X1 100 cm (40 inch) Full HD LED Smart Android TV,"₹15,999","₹26,990",4.2,"14,745 Ratings & 2,269 Reviews",Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Domestic Warranty,0
174,Mi 4C 80 cm (32 inch) HD Ready LED Smart Android TV,"₹15,999","₹19,999",4.3,"5,472 Ratings & 396 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty and 2 Years for Panel,"Upto ₹8,000 Off on Exchange"
175,Nokia 80 cm (32 inch) HD Ready LED Smart Android TV,"₹15,999","₹20,000",4.3,"23,210 Ratings & 3,967 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
176,Blaupunkt Cybersound 98 cm (40 Inch) HD Ready LED Smart Android TV with 40W Speaker,"₹15,999","₹23,999",4.4,"6,872 Ratings & 1,583 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,Blaupunkt Cybersound 98 cm (40 Inch) HD Ready LED Smart Android TV with 40W Speaker,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
177,Micromax Smart LED TV 98 cm (38.5 inch) HD Ready LED Smart TV,"₹15,999","₹24,990",3.8,39 Ratings & 3 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
178,SAMSUNG 80 cm (32 inch) HD Ready LED Smart TV,"₹15,999","₹22,900",4.4,"53,614 Ratings & 4,811 Reviews",HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel,"Upto ₹8,000 Off on Exchange"
179,BPL 80 cm (32 inch) HD Ready LED Smart TV,"₹16,000","₹27,000",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 Speaker Output,,Bank Offer
180,SAMSUNG 80 cm (32 inch) HD Ready LED TV,"₹16,000","₹17,900",3.9,90 Ratings & 3 Reviews,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
181,TCL 81.28 cm (32 inch) HD Ready LED Smart Android TV,"₹16,299","₹29,990",0,0,HD Ready 1366 x 768 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product,Bank Offer
